Prediction
901.5279560233653
1282.4744755952106
669.8619051514105
920.2759697109533
906.7351388692948
820.2872374642916
437.47380877399274
388.93403450941344
396.36681396315544
432.9993108594825
449.4291996984884
469.1872611252517
489.8660919175658
510.8881122274587
529.9087485574968
673.8138213374039
565.5520322074887
1299.155670055842
745.4583377182579
1087.2146234014808
919.0817979230476
893.4442896205331
815.1105499776594
796.5617915180295
795.0781747395257
1154.3638111848654
981.5517577498096
1016.2737754016351
919.5632161884345
803.1896696882957
396.14180807026554
369.7991104765033
349.5394720436556
377.6915158275821
364.45294768038247
397.6039233045927
403.12522940278683
458.5242951423623
494.1316798664593
1035.1920592223055
679.2216773222818
922.2478488922533
553.0676115275651
547.7071301208856
520.2288545517738
554.7526394706429
556.0234810897691
573.3059808123198
588.2549417954285
1089.4190166541712
569.5418609096392
807.0005333851046
802.0124075114761
735.6898606238512
319.9393215127614
258.4927232031411
299.07400397054204
298.9943378141124
336.0430163919786
331.706444282433
328.93251738703975
352.8420850956829
372.0914917614343
427.4288805528007
438.9227591702054
536.4299237577155
532.9943594848384
579.6824019958982
574.7808052678663
548.8789483239877
538.1886377957345
607.900345585984
663.4400861530222
889.6362808213468
491.3418302196031
700.4109556214902
712.1338521456279
648.083110418757
283.93754936025283
248.9768029288599
283.8858512559455
276.77679001907967
277.73758392468403
296.93378776263495
317.99708494440546
377.31985063300783
383.14965989832234
451.21750163235055
513.2772904466724
514.8705906755089
861.9977263246727
616.4219559099334
558.6671749345418
557.8921351392609
472.36511842791623
539.0230139550118
600.0752952128714
895.6200797851492
438.90974809343936
665.0653963657691
673.8330839441339
621.7161386760216
390.7439825768983
282.5715004168943
241.55275713532743
301.4460037858688
302.01451001827485
358.91411738966303
329.50022401153
392.9891006580925
446.83529252652767
583.7205198837804
638.868956741044
904.675613861409
1112.5889428257174
1120.3636954250399
645.3952454009163
684.5553553330305
882.5226993427235
667.4848470570932
870.43743888659
1004.5505003819102
427.72292316411
659.8778059720977
663.7987359745408
668.3412729924752
190.90147743768475
268.6709273125398
304.84926664182933
344.50971232892675
358.9083948358347
401.4964195423986
404.43523534842853
421.2150801179905
411.2930041411147
509.0796347088054
520.2888656816096
846.551109897367
819.0714230565143
806.7898754784504
896.1598954518737
669.2442352374928
631.6422326970213
640.327651803636
681.8021400391436
1003.6827293572513
671.1011260523746
873.3605382790691
872.4534127282296
756.2107499143988
227.68782214835952
433.3172197446127
452.7327716640397
483.3154753486286
501.23216456787446
538.1265723663425
551.2500017346041
514.998781802722
442.45531173435154
430.78297235673836
462.3953625751969
600.3521838010372
528.1145463383561
561.5707696928208
494.2467426951309
533.8061563613467
592.4242394761495
601.9360705659903
712.7932618855554
1018.6293806645024
904.1993431883807
926.6096975721543
765.5555823118801
727.722272979515
